user,item,rank
5875,206402,4
5875,207141,5
5876,332114,1
5876,331635,2
5876,331538,3
5876,332390,4
5876,281522,5
5877,95977,1
5877,96210,2
5877,97520,3
5877,96581,4
5877,96418,5
5878,118435,1
5878,118918,2
5878,119491,3
5878,119273,4
5878,119189,5
5879,208360,1
5879,205845,2
5879,206120,3
5879,205926,4
5879,282785,5
5880,145799,1
5880,145624,2
5880,144844,3
5880,145420,4
5880,135798,5
5881,156355,1
5881,159034,2
5881,157861,3
5881,57616,4
5881,153991,5
5882,205377,1
5882,224472,2
5882,224486,3
5882,285908,4
5882,285360,5
5883,40541,1
5883,41072,2
5883,41602,3
5883,42384,4
5883,40093,5
5884,298835,1
5884,272172,2
5884,266781,3
5884,273531,4
5884,272218,5
5885,353114,1
5885,118683,2
5885,206570,3
5885,336631,4
5885,118443,5
5886,338164,1
5886,336664,2
5886,336660,3
5886,336250,4
5886,337263,5
5887,285587,1
5887,282750,2
5887,283239,3
5887,285902,4
5887,337435,5
5888,123957,1
5888,123927,2
5888,123960,3
5888,124617,4
5888,123613,5
5889,218330,1
5889,218654,2
5889,224846,3
5889,224472,4
5889,217639,5
5890,205926,1
5890,224458,2
5890,207141,3
5890,206162,4
5890,209359,5
5891,205845,1
5891,207141,2
5891,206146,3
5891,206120,4
5891,209236,5
5892,136075,1
5892,137439,2
5892,140911,3
5892,137631,4
5892,137027,5
5893,157865,1
5893,159495,2
5893,159299,3
5893,159034,4
5893,157485,5
5894,50385,1
5894,61149,2
5894,38625,3
5894,65630,4
5894,69377,5
5895,280868,1
5895,286077,2
5895,123368,3
5895,353433,4
5895,332390,5
5896,30405,1
5896,30367,2
5896,32629,3
5896,31219,4
5896,31075,5
5897,285360,1
5897,209348,2
5897,275070,3
5897,275045,4
5897,108859,5
5898,202370,1
5898,202299,2
5898,205926,3
5898,205845,4
5898,209348,5
5899,205926,1
5899,282785,2
5899,209348,3
5899,205876,4
5899,203313,5
5900,205926,1
5900,205876,2
5900,205845,3
5900,202299,4
5900,202455,5
5901,156355,1
5901,160549,2
5901,202455,3
5901,157748,4
5901,205926,5
5902,159299,1
5902,159034,2
5902,157541,3
5902,255616,4
5902,162369,5
5903,156355,1
5903,162369,2
5903,282750,3
5903,285587,4
5903,159299,5
5904,202299,1
5904,208508,2
5904,234633,3
5904,159495,4
5904,156355,5
5905,234633,1
5905,205926,2
5905,236170,3
5905,282785,4
5905,235639,5
5906,283026,1
5906,285902,2
5906,284547,3
5906,284672,4
5906,284474,5
5907,162369,1
5907,283327,2
5907,285023,3
5907,282785,4
5907,283589,5
5908,285023,1
5908,284312,2
5908,283391,3
5908,284474,4
5908,286108,5
5909,156355,1
5909,159034,2
5909,157541,3
5909,159495,4
5909,157865,5
5910,207141,1
5910,205845,2
5910,13948,3
5910,224458,4
5910,206146,5
5911,95917,1
5911,97082,2
5911,96614,3
5911,97495,4
5911,97577,5
5912,119231,1
5912,207141,2
5912,285908,3
5912,202577,4
5912,119226,5
5913,205845,1
5913,208508,2
5913,282785,3
5913,202299,4
5913,236170,5
5914,234633,1
5914,234192,2
5914,237580,3
5914,100925,4
5914,202305,5
5915,124755,1
5915,140617,2
5915,124177,3
5915,208583,4
5915,124073,5
5916,282785,1
5916,202299,2
5916,205876,3
5916,209348,4
5916,156355,5
5917,97082,1
5917,96581,2
5917,57404,3
5917,97091,4
5917,58713,5
5918,205926,1
5918,203454,2
5918,206120,3
5918,203313,4
5918,202428,5
5919,271517,1
5919,205926,2
5919,206162,3
5919,236170,4
5919,208237,5
5920,336250,1
5920,338164,2
5920,336660,3
5920,337051,4
5920,337854,5
5921,108966,1
5921,108856,2
5921,108849,3
5921,108857,4
5921,108851,5
5922,157541,1
5922,162338,2
5922,162369,3
5922,157861,4
5922,159495,5
5923,162369,1
5923,157541,2
5923,159495,3
5923,157496,4
5923,162338,5
5924,123957,1
5924,141416,2
5924,124755,3
5924,123953,4
5924,124176,5
5925,255616,1
5925,282750,2
5925,206570,3
5925,282785,4
5925,284474,5
5926,162369,1
5926,159944,2
5926,159495,3
5926,157865,4
5926,157541,5
5927,235443,1
5927,236451,2
5927,235808,3
5927,236207,4
5927,237452,5
5928,162369,1
5928,208508,2
5928,234267,3
5928,234633,4
5928,159495,5
5929,58664,1
5929,280868,2
5929,206570,3
5929,336254,4
5929,333959,5
5930,284452,1
5930,181615,2
5930,283642,3
5930,48374,4
5930,48158,5
5931,124755,1
5931,337753,2
5931,272999,3
5931,285331,4
5931,133449,5
5932,123365,1
5932,123960,2
5932,293460,3
5932,129482,4
5932,330989,5
5933,255616,1
5933,280868,2
5933,283239,3
5933,285384,4
5933,283026,5
5934,336254,1
5934,336660,2
5934,208508,3
5934,284452,4
5934,337854,5
5935,156355,1
5935,209348,2
5935,159495,3
5935,159944,4
5935,208508,5
5936,209348,1
5936,205845,2
5936,206120,3
5936,202455,4
5936,207227,5
5937,182215,1
5937,30207,2
5937,182498,3
5937,181972,4
5937,182485,5
5938,205876,1
5938,206402,2
5938,209348,3
5938,285908,4
5938,205926,5
5939,334462,1
5939,336575,2
5939,162369,3
5939,333439,4
5939,334585,5
5940,283589,1
5940,283689,2
5940,285360,3
5940,284452,4
5940,284020,5
5941,108849,1
5941,108853,2
5941,124617,3
5941,123353,4
5941,108860,5
5942,337166,1
5942,280868,2
5942,337051,3
5942,336250,4
5942,286077,5
5943,221834,1
5943,123957,2
5943,215863,3
5943,124598,4
5943,216198,5
5944,156355,1
5944,159495,2
5944,162276,3
5944,159944,4
5944,202299,5
5945,353100,1
5945,352757,2
5945,351672,3
5945,353675,4
5945,353684,5
5946,162369,1
5946,159495,2
5946,157541,3
5946,208508,4
5946,157865,5
5947,162338,1
5947,161100,2
5947,159034,3
5947,157541,4
5947,156355,5
5948,336664,1
5948,336698,2
5948,337263,3
5948,337807,4
5948,300120,5
5949,202455,1
5949,202370,2
5949,209348,3
5949,205926,4
5949,205845,5
5950,234192,1
5950,236681,2
5950,236266,3
5950,237278,4
5950,237293,5
5951,234192,1
5951,284452,2
5951,286077,3
5951,341387,4
5951,237429,5
5952,300560,1
5952,298685,2
5952,298676,3
5952,298572,4
5952,299452,5
5953,156355,1
5953,160549,2
5953,202455,3
5953,157748,4
5953,205926,5
5954,118435,1
5954,118314,2
5954,119231,3
5954,118918,4
5954,119273,5
5955,128957,1
5955,129960,2
5955,129423,3
5955,129892,4
5955,129389,5
5956,255207,1
5956,284452,2
5956,254567,3
5956,255704,4
5956,337051,5
5957,202455,1
5957,100948,2
5957,202557,3
5957,202299,4
5957,209348,5
5958,156355,1
5958,162369,2
5958,159495,3
5958,162338,4
5958,202370,5
5959,157541,1
5959,159495,2
5959,157865,3
5959,162369,4
5959,159034,5
5960,169093,1
5960,169169,2
5960,175281,3
5960,169123,4
5960,169144,5
5961,124755,1
5961,140528,2
5961,123963,3
5961,123957,4
5961,124617,5
5962,118683,1
5962,119270,2
5962,118357,3
5962,118478,4
5962,118918,5
5963,336254,1
5963,336664,2
5963,338217,3
5963,336877,4
5963,336698,5
5964,280868,1
5964,286108,2
5964,286077,3
5964,353114,4
5964,283900,5
5965,255629,1
5965,255704,2
5965,255616,3
5965,256163,4
5965,254408,5
5966,119231,1
5966,119165,2
5966,118967,3
5966,118494,4
5966,119491,5
5967,254567,1
5967,255147,2
5967,255397,3
5967,255207,4
5967,256163,5
5968,156355,1
5968,157541,2
5968,159495,3
5968,157865,4
5968,159938,5
5969,156355,1
5969,159495,2
5969,157865,3
5969,159661,4
5969,159034,5
5970,205926,1
5970,207141,2
5970,209348,3
5970,202370,4
5970,208480,5
5971,208508,1
5971,284452,2
5971,272733,3
5971,255741,4
5971,272172,5
5972,108856,1
5972,108855,2
5972,108851,3
5972,108966,4
5972,108859,5
5973,111738,1
5973,111644,2
5973,111587,3
5973,111275,4
5973,111338,5
5974,239934,1
5974,239266,2
5974,240192,3
5974,239706,4
5974,239510,5
5975,205926,1
5975,202455,2
5975,202370,3
5975,203313,4
5975,205845,5
5976,234192,1
5976,234128,2
5976,237475,3
5976,237429,4
5976,234633,5
5977,159299,1
5977,159034,2
5977,157861,3
5977,162369,4
5977,157541,5
5978,284452,1
5978,280868,2
5978,255616,3
5978,284672,4
5978,283239,5
5979,96496,1
5979,95743,2
5979,206404,3
5979,203724,4
5979,96576,5
5980,283026,1
5980,284547,2
5980,282750,3
5980,285722,4
5980,284339,5
5981,206162,1
5981,207921,2
5981,209236,3
5981,202455,4
5981,207141,5
5982,202370,1
5982,202455,2
5982,205845,3
5982,205926,4
5982,206162,5
5983,95977,1
5983,95917,2
5983,96672,3
5983,95722,4
5983,96103,5
5984,336254,1
5984,292620,2
5984,337830,3
5984,337263,4
5984,336698,5
5985,108856,1
5985,108966,2
5985,108857,3
5985,108851,4
5985,108849,5
5986,58639,1
5986,96127,2
5986,59531,3
5986,123960,4
5986,123957,5
5987,161100,1
5987,159938,2
5987,159495,3
5987,156355,4
5987,168406,5
5988,107164,1
5988,160140,2
5988,38625,3
5988,106778,4
5988,156355,5
5989,157485,1
5989,159944,2
5989,357752,3
5989,58099,4
5989,159495,5
5990,205926,1
5990,224458,2
5990,208480,3
5990,209348,4
5990,285908,5
5991,62714,1
5991,62748,2
5991,62601,3
5991,62434,4
5991,62608,5
5992,95977,1
5992,95868,2
5992,96672,3
5992,96214,4
5992,95722,5
5993,293006,1
5993,108966,2
5993,285360,3
5993,283589,4
5993,108851,5
5994,124755,1
5994,123368,2
5994,123957,3
5994,124228,4
5994,141416,5
5995,84681,1
5995,84052,2
5995,84304,3
5995,84157,4
5995,80259,5
5996,283736,1
5996,282750,2
5996,214523,3
5996,336801,4
5996,337132,5
5997,283736,1
5997,282750,2
5997,286077,3
5997,255616,4
5997,284452,5
5998,118443,1
5998,329535,2
5998,353433,3
5998,331738,4
5998,293389,5
5999,108966,1
5999,108857,2
5999,108849,3
5999,108859,4
5999,108903,5
6000,156355,1
6000,157485,2
6000,111095,3
6000,162369,4
6000,159495,5
6001,107270,1
6001,106852,2
6001,87223,3
6001,107066,4
6001,107030,5
6002,38625,1
6002,156355,2
6002,206162,3
6002,206407,4
6002,208508,5
6003,337051,1
6003,337854,2
6003,284672,3
6003,283026,4
6003,337435,5
6004,285587,1
6004,279643,2
6004,282750,3
6004,353667,4
6004,283642,5
6005,205845,1
6005,207141,2
6005,206162,3
6005,203454,4
6005,206120,5
6006,284452,1
6006,284672,2
6006,286077,3
6006,255616,4
6006,283026,5
6007,234633,1
6007,205926,2
6007,202299,3
6007,236170,4
6007,208032,5
6008,95722,1
6008,96960,2
6008,97082,3
6008,96940,4
6008,95977,5
6009,209348,1
6009,107001,2
6009,285343,3
6009,285012,4
6009,107209,5
6010,336910,1
6010,337830,2
6010,283239,3
6010,336431,4
6010,336698,5
6011,285908,1
6011,119108,2
6011,284452,3
6011,119273,4
6011,255616,5
6012,237278,1
6012,236170,2
6012,205926,3
6012,235808,4
6012,236207,5
6013,284088,1
6013,282785,2
6013,224714,3
6013,285648,4
6013,224486,5
6014,207720,1
6014,133433,2
6014,129892,3
6014,129520,4
6014,133287,5
6015,284478,1
6015,284346,2
6015,284547,3
6015,286060,4
6015,284474,5
6016,205845,1
6016,206708,2
6016,205926,3
6016,202427,4
6016,235961,5
6017,80259,1
6017,84052,2
6017,84681,3
6017,84304,4
6017,84074,5
6018,205876,1
6018,234633,2
6018,282785,3
6018,208480,4
6018,202299,5
6019,202299,1
6019,202370,2
6019,202455,3
6019,207141,4
6019,203313,5
6020,234192,1
6020,156355,2
6020,202305,3
6020,202299,4
6020,235639,5
6021,84052,1
6021,84681,2
6021,84074,3
6021,84304,4
6021,84238,5
6022,107194,1
6022,157650,2
6022,270368,3
6022,268797,4
6022,265353,5
6023,162369,1
6023,159495,2
6023,157541,3
6023,205926,4
6023,157865,5
6024,214517,1
6024,348140,2
6024,315099,3
6024,283589,4
6024,42571,5
6025,283642,1
6025,331738,2
6025,286108,3
6025,332390,4
6025,206570,5
6026,234268,1
6026,100925,2
6026,235639,3
6026,236189,4
6026,234633,5
6027,202299,1
6027,207141,2
6027,205845,3
6027,203313,4
6027,206402,5
6028,62438,1
6028,62750,2
6028,62445,3
6028,62446,4
6028,62675,5
6029,205926,1
6029,234633,2
6029,205845,3
6029,234192,4
6029,203454,5
6030,236170,1
6030,234633,2
6030,237278,3
6030,208508,4
6030,208440,5
6031,282750,1
6031,208508,2
6031,286077,3
6031,255616,4
6031,283642,5
6032,205926,1
6032,208508,2
6032,162369,3
6032,38625,4
6032,206162,5
6033,282750,1
6033,234192,2
6033,283026,3
6033,236512,4
6033,235872,5
6034,95917,1
6034,95722,2
6034,95834,3
6034,96739,4
6034,96960,5
6035,237452,1
6035,237822,2
6035,235443,3
6035,118778,4
6035,236527,5
6036,101957,1
6036,101974,2
6036,101975,3
6036,101986,4
6036,101987,5
6037,207760,1
6037,282785,2
6037,162369,3
6037,156355,4
6037,205876,5
6038,285754,1
6038,282750,2
6038,159095,3
6038,285343,4
6038,209348,5
6039,207141,1
6039,205926,2
6039,206707,3
6039,206146,4
6039,209245,5
6040,206402,1
6040,209296,2
6040,207141,3
6040,224821,4
6040,272242,5
6041,205926,1
6041,202557,2
6041,149706,3
6041,202299,4
6041,202370,5
6042,208508,1
6042,162369,2
6042,234633,3
6042,159495,4
6042,236170,5
6043,205876,1
6043,282785,2
6043,208480,3
6043,206570,4
6043,284452,5
6044,353114,1
6044,111491,2
6044,182285,3
6044,181615,4
6044,111842,5
6045,233446,1
6045,235639,2
6045,233769,3
6045,237835,4
6045,236207,5
6046,63672,1
6046,69736,2
6046,63746,3
6046,63772,4
6046,63690,5
6047,282750,1
6047,255616,2
6047,282785,3
6047,283642,4
6047,283736,5
6048,162369,1
6048,159944,2
6048,159495,3
6048,157865,4
6048,162270,5
6049,205926,1
6049,208508,2
6049,156355,3
6049,202299,4
6049,209348,5
6050,123368,1
6050,124755,2
6050,123953,3
6050,280868,4
6050,123960,5
6051,285587,1
6051,285343,2
6051,284547,3
6051,285648,4
6051,285342,5
6052,272242,1
6052,224458,2
6052,224000,3
6052,224968,4
6052,225034,5
6053,336250,1
6053,285587,2
6053,338164,3
6053,353114,4
6053,284672,5
6054,336431,1
6054,337830,2
6054,337263,3
6054,292851,4
6054,293008,5
6055,352757,1
6055,353114,2
6055,284452,3
6055,123957,4
6055,123960,5
6056,62714,1
6056,62608,2
6056,62601,3
6056,62327,4
6056,62446,5
6057,237278,1
6057,202299,2
6057,208237,3
6057,234633,4
6057,100925,5
6058,202455,1
6058,205926,2
6058,208578,3
6058,207921,4
6058,209236,5
6059,234633,1
6059,236170,2
6059,208508,3
6059,206210,4
6059,209359,5
6060,108966,1
6060,108856,2
6060,108857,3
6060,108851,4
6060,108855,5
6061,283642,1
6061,331538,2
6061,285587,3
6061,283736,4
6061,286108,5
6062,272172,1
6062,156355,2
6062,284845,3
6062,284452,4
6062,282750,5
6063,108966,1
6063,108856,2
6063,108857,3
6063,108851,4
6063,108859,5
6064,162369,1
6064,159495,2
6064,157865,3
6064,157541,4
6064,157485,5
6065,58708,1
6065,57404,2
6065,59160,3
6065,58709,4
6065,58710,5
6066,337854,1
6066,336575,2
6066,336631,3
6066,336221,4
6066,336574,5
6067,206402,1
6067,38625,2
6067,205876,3
6067,208480,4
6067,207921,5
6068,124755,1
6068,123368,2
6068,124228,3
6068,124196,4
6068,272999,5
6069,293389,1
6069,292912,2
6069,292620,3
6069,293285,4
6069,292924,5
6070,285023,1
6070,284312,2
6070,283391,3
6070,284474,4
6070,286108,5
6071,118435,1
6071,118314,2
6071,119231,3
6071,118918,4
6071,119273,5
6072,271517,1
6072,273299,2
6072,273273,3
6072,272556,4
6072,271236,5
6073,205845,1
6073,208360,2
6073,282750,3
6073,284547,4
6073,203454,5
6074,156355,1
6074,202299,2
6074,159495,3
6074,205926,4
6074,157865,5
6075,156355,1
6075,58566,2
6075,159299,3
6075,162369,4
6075,57616,5
6076,157541,1
6076,162369,2
6076,159495,3
6076,159299,4
6076,153991,5
6077,353114,1
6077,284478,2
6077,286108,3
6077,285587,4
6077,255616,5
6078,333699,1
6078,65634,2
6078,336631,3
6078,71883,4
6078,214517,5
6079,97082,1
6079,96755,2
6079,95743,3
6079,96210,4
6079,58708,5
6080,58099,1
6080,159299,2
6080,58939,3
6080,59077,4
6080,153991,5
6081,280868,1
6081,123957,2
6081,255340,3
6081,123960,4
6081,351875,5
6082,255616,1
6082,285722,2
6082,284452,3
6082,284346,4
6082,285342,5
6083,124620,1
6083,123957,2
6083,30895,3
6083,10197,4
6083,255340,5
6084,235961,1
6084,118492,2
6084,205926,3
6084,284452,4
6084,209236,5
6085,156355,1
6085,159034,2
6085,282785,3
6085,159495,4
6085,159944,5
6086,162369,1
6086,282750,2
6086,159034,3
6086,234192,4
6086,161100,5
6087,156355,1
6087,160549,2
6087,202455,3
6087,157748,4
6087,205926,5
6088,108856,1
6088,108857,2
6088,108859,3
6088,108966,4
6088,108851,5
6089,255616,1
6089,254416,2
6089,255741,3
6089,271236,4
6089,183266,5
6090,141268,1
6090,141416,2
6090,129482,3
6090,145274,4
6090,124755,5
6091,100925,1
6091,236688,2
6091,234267,3
6091,234411,4
6091,236189,5
6092,206402,1
6092,202455,2
6092,208480,3
6092,205926,4
6092,205876,5
6093,118918,1
6093,119273,2
6093,119270,3
6093,118914,4
6093,118435,5
6094,156355,1
6094,160549,2
6094,202455,3
6094,157748,4
6094,205926,5
6095,161100,1
6095,156355,2
6095,162338,3
6095,159034,4
6095,157541,5
6096,234128,1
6096,280868,2
6096,237289,3
6096,237452,4
6096,235443,5
6097,235639,1
6097,236170,2
6097,234633,3
6097,235961,4
6097,234192,5
6098,162369,1
6098,159034,2
6098,162338,3
6098,157541,4
6098,161100,5
6099,203724,1
6099,202299,2
6099,202370,3
6099,203672,4
6099,203313,5
6100,209348,1
6100,336499,2
6100,203672,3
6100,336631,4
6100,336271,5
6101,282750,1
6101,283736,2
6101,162369,3
6101,159944,4
6101,284672,5
6102,203672,1
6102,202455,2
6102,203714,3
6102,206907,4
6102,209348,5
6103,205926,1
6103,206315,2
6103,159495,3
6103,160549,4
6103,157541,5
6104,206402,1
6104,224458,2
6104,205360,3
6104,209122,4
6104,206707,5
6105,284474,1
6105,285587,2
6105,283239,3
6105,284478,4
6105,285342,5
6106,140838,1
6106,140515,2
6106,140865,3
6106,140803,4
6106,141027,5
6107,337435,1
6107,336660,2
6107,333959,3
6107,337166,4
6107,337051,5
6108,236170,1
6108,234633,2
6108,235961,3
6108,237278,4
6108,206708,5
6109,255616,1
6109,282750,2
6109,284474,3
6109,283026,4
6109,235639,5
6110,283642,1
6110,284452,2
6110,206570,3
6110,352204,4
6110,285587,5
6111,284478,1
6111,283642,2
6111,285435,3
6111,286108,4
6111,284547,5
6112,202299,1
6112,205845,2
6112,202455,3
6112,207921,4
6112,202370,5
6113,162369,1
6113,162321,2
6113,157541,3
6113,205926,4
6113,206162,5
6114,106963,1
6114,106929,2
6114,107070,3
6114,223357,4
6114,209334,5
6115,123374,1
6115,161100,2
6115,124194,3
6115,159495,4
6115,162338,5
6116,162369,1
6116,161183,2
6116,162725,3
6116,156543,4
6116,162018,5
6117,206402,1
6117,202577,2
6117,206120,3
6117,205958,4
6117,208480,5
6118,272999,1
6118,59156,2
6118,128957,3
6118,57850,4
6118,124755,5
6119,123368,1
6119,124546,2
6119,124755,3
6119,123953,4
6119,124617,5
6120,108966,1
6120,108851,2
6120,292261,3
6120,293389,4
6120,108855,5
6121,285908,1
6121,285360,2
6121,282785,3
6121,206570,4
6121,224472,5
6122,202299,1
6122,202455,2
6122,207141,3
6122,207921,4
6122,209177,5
6123,236170,1
6123,234633,2
6123,234267,3
6123,235639,4
6123,234192,5
6124,205926,1
6124,202455,2
6124,205845,3
6124,207141,4
6124,202370,5
6125,235639,1
6125,236170,2
6125,236189,3
6125,237293,4
6125,236266,5
6126,156355,1
6126,153991,2
6126,159299,3
6126,162369,4
6126,157541,5
6127,292620,1
6127,332250,2
6127,331074,3
6127,292621,4
6127,292912,5
6128,255616,1
6128,285331,2
6128,284346,3
6128,206570,4
6128,280868,5
6129,106345,1
6129,107001,2
6129,208508,3
6129,285908,4
6129,266778,5
6130,202299,1
6130,202455,2
6130,202370,3
6130,202577,4
6130,207141,5
6131,156355,1
6131,157541,2
6131,157865,3
6131,159495,4
6131,162338,5
6132,156355,1
6132,123826,2
6132,157541,3
6132,156200,4
6132,159299,5
6133,202455,1
6133,202299,2
6133,206402,3
6133,206708,4
6133,203313,5
6134,202455,1
6134,202299,2
6134,205845,3
6134,282785,4
6134,205876,5
6135,234633,1
6135,208508,2
6135,236170,3
6135,236512,4
6135,156355,5
6136,205926,1
6136,156355,2
6136,206162,3
6136,162369,4
6136,38625,5
6137,236171,1
6137,237452,2
6137,234022,3
6137,235443,4
6137,236451,5
6138,337051,1
6138,338164,2
6138,337830,3
6138,337166,4
6138,336431,5
6139,337879,1
6139,336574,2
6139,336250,3
6139,336476,4
6139,336220,5
6140,202455,1
6140,205926,2
6140,202388,3
6140,205845,4
6140,202370,5
6141,336660,1
6141,336254,2
6141,337051,3
6141,336250,4
6141,337465,5
6142,95722,1
6142,205926,2
6142,208508,3
6142,207391,4
6142,96960,5
6143,156355,1
6143,159495,2
6143,159944,3
6143,157865,4
6143,157541,5
6144,272002,1
6144,273473,2
6144,266781,3
6144,208508,4
6144,271848,5
6145,273273,1
6145,272242,2
6145,271517,3
6145,273531,4
6145,272556,5
6146,293006,1
6146,285587,2
6146,292620,3
6146,284474,4
6146,283642,5
6147,286077,1
6147,284452,2
6147,96127,3
6147,283239,4
6147,285347,5
6148,209348,1
6148,282785,2
6148,208508,3
6148,284452,4
6148,285908,5
6149,284452,1
6149,280868,2
6149,283239,3
6149,337263,4
6149,283026,5
6150,284452,1
6150,206570,2
6150,333959,3
6150,283239,4
6150,286077,5
6151,168406,1
6151,161183,2
6151,157865,3
6151,157541,4
6151,159944,5
6152,207141,1
6152,205845,2
6152,206146,3
6152,208480,4
6152,207391,5
6153,338217,1
6153,336575,2
6153,336631,3
6153,336450,4
6153,337728,5
6154,162369,1
6154,336476,2
6154,282750,3
6154,336499,4
6154,337132,5
6155,353114,1
6155,96581,2
6155,96940,3
6155,95722,4
6155,96960,5
6156,234633,1
6156,235639,2
6156,236189,3
6156,235961,4
6156,234268,5
6157,206570,1
6157,208480,2
6157,205876,3
6157,282785,4
6157,207760,5
6158,31927,1
6158,32634,2
6158,30728,3
6158,31107,4
6158,31829,5
6159,207141,1
6159,206404,2
6159,209177,3
6159,207921,4
6159,202577,5
6160,208480,1
6160,205845,2
6160,205926,3
6160,208547,4
6160,202455,5
6161,209348,1
6161,282785,2
6161,207141,3
6161,206162,4
6161,205876,5
6162,205926,1
6162,206402,2
6162,205876,3
6162,202577,4
6162,205845,5
6163,118683,1
6163,119270,2
6163,118357,3
6163,118478,4
6163,118918,5
6164,190593,1
6164,190594,2
6164,216198,3
6164,190844,4
6164,190691,5
6165,162369,1
6165,159495,2
6165,282785,3
6165,157865,4
6165,159944,5
6166,96614,1
6166,96581,2
6166,95868,3
6166,95977,4
6166,96560,5
6167,156355,1
6167,162338,2
6167,162369,3
6167,157541,4
6167,159299,5
6168,123957,1
6168,124755,2
6168,124546,3
6168,124617,4
6168,123298,5
6169,123826,1
6169,124228,2
6169,124196,3
6169,124755,4
6169,123957,5
6170,285384,1
6170,285446,2
6170,284887,3
6170,282741,4
6170,284773,5
6171,145814,1
6171,132785,2
6171,133159,3
6171,128550,4
6171,145729,5
6172,234633,1
6172,236207,2
6172,236170,3
6172,234195,4
6172,236171,5
6173,332114,1
6173,332390,2
6173,123826,3
6173,332108,4
6173,129482,5
6174,284452,1
6174,272242,2
6174,225775,3
6174,299146,4
6174,224472,5
6175,205876,1
6175,209348,2
6175,206402,3
6175,285908,4
6175,282785,5
6176,235961,1
6176,234633,2
6176,235300,3
6176,235886,4
6176,156355,5
6177,206570,1
6177,284452,2
6177,283642,3
6177,285908,4
6177,224472,5
6178,331737,1
6178,330989,2
6178,331742,3
6178,293460,4
6178,324830,5
6179,239690,1
6179,96694,2
6179,239706,3
6179,239756,4
6179,239943,5
6180,285343,1
6180,224486,2
6180,206162,3
6180,285908,4
6180,284088,5
6181,59160,1
6181,58708,2
6181,58710,3
6181,57404,4
6181,96960,5
6182,206162,1
6182,285908,2
6182,209348,3
6182,205845,4
6182,282785,5
6183,159495,1
6183,156355,2
6183,157541,3
6183,157865,4
6183,161100,5
6184,162369,1
6184,157865,2
6184,157485,3
6184,159495,4
6184,159034,5
6185,237835,1
6185,235961,2
6185,235639,3
6185,234268,4
6185,236877,5
6186,157865,1
6186,159661,2
6186,159034,3
6186,158915,4
6186,157748,5
6187,202299,1
6187,207141,2
6187,206402,3
6187,202455,4
6187,205845,5
6188,96940,1
6188,96960,2
6188,95917,3
6188,95722,4
6188,97082,5
6189,202577,1
6189,205926,2
6189,209245,3
6189,202370,4
6189,205845,5
6190,282750,1
6190,284547,2
6190,209348,3
6190,285342,4
6190,284474,5
6191,209177,1
6191,205845,2
6191,206162,3
6191,224458,4
6191,205926,5
6192,159495,1
6192,158915,2
6192,208508,3
6192,234633,4
6192,202299,5
6193,205926,1
6193,202455,2
6193,202370,3
6193,206162,4
6193,205845,5
6194,162369,1
6194,157865,2
6194,159034,3
6194,157541,4
6194,69859,5
6195,202370,1
6195,205926,2
6195,282785,3
6195,202455,4
6195,208408,5
6196,284452,1
6196,285360,2
6196,209348,3
6196,208480,4
6196,283239,5
6197,255616,1
6197,280868,2
6197,255340,3
6197,285435,4
6197,283026,5
6198,157541,1
6198,157865,2
6198,156355,3
6198,162369,4
6198,162718,5
6199,66269,1
6199,58713,2
6199,208508,3
6199,236170,4
6199,58708,5
6200,156355,1
6200,162369,2
6200,157541,3
6200,205926,4
6200,206162,5
6201,234633,1
6201,205845,2
6201,202299,3
6201,282785,4
6201,208508,5
6202,118443,1
6202,118494,2
6202,118478,3
6202,119226,4
6202,118633,5
6203,57404,1
6203,97082,2
6203,118683,3
6203,96672,4
6203,96581,5
6204,118435,1
6204,118314,2
6204,119231,3
6204,118918,4
6204,119273,5
6205,234192,1
6205,233446,2
6205,236565,3
6205,235639,4
6205,236207,5
6206,333439,1
6206,336574,2
6206,353114,3
6206,337807,4
6206,337437,5
6207,202299,1
6207,202370,2
6207,205926,3
6207,202557,4
6207,209348,5
6208,237452,1
6208,233446,2
6208,237429,3
6208,233478,4
6208,233652,5
6209,206570,1
6209,208480,2
6209,329535,3
6209,209348,4
6209,285347,5
6210,202299,1
6210,236170,2
6210,206708,3
6210,208508,4
6210,205926,5
6211,255704,1
6211,255629,2
6211,255683,3
6211,255928,4
6211,254767,5
6212,303866,1
6212,63772,2
6212,63657,3
6212,100769,4
6212,69014,5
6213,233446,1
6213,234022,2
6213,237429,3
6213,235443,4
6213,233652,5
6214,162369,1
6214,159495,2
6214,157541,3
6214,159944,4
6214,162276,5
6215,203454,1
6215,336254,2
6215,336660,3
6215,205876,4
6215,337753,5
6216,202455,1
6216,202299,2
6216,202370,3
6216,205876,4
6216,208480,5
6217,205926,1
6217,282785,2
6217,159495,3
6217,285908,4
6217,205876,5
6218,337166,1
6218,336574,2
6218,336250,3
6218,336221,4
6218,333959,5
6219,108856,1
6219,108859,2
6219,108966,3
6219,108855,4
6219,108857,5
6220,123826,1
6220,123289,2
6220,124755,3
6220,255616,4
6220,124177,5
6221,235300,1
6221,206708,2
6221,235961,3
6221,208237,4
6221,236171,5
6222,234633,1
6222,235961,2
6222,208508,3
6222,235639,4
6222,236266,5
6223,205845,1
6223,183428,2
6223,202299,3
6223,183266,4
6223,202586,5
6224,208508,1
6224,234633,2
6224,162369,3
6224,282785,4
6224,205926,5
6225,209236,1
6225,207141,2
